Uddip,Giving light,33.0
Vishak,,33.0
Bhrigu,Name of a saint,33.0
Nageswara,Serpant King,33.0
Himachal,The himalayas,33.0
Ajamil,A mythological king male islamic,33.0
Karnajeet,Conquerer of karna (arjun),33.0
Ehimay,All pervasive,33.0
Hemamdar,Golden creeper,33.0
Nandin,"The delightful, follower of shiva",33.0
Meru,"Famous mountain in hindu mythology , high point",33.0
Ratheesh,,33.0
Parmaad,Entitled to the love of God,33.0
Vajri,Strong armed; Another name of Lord Indra,33.0
Neelmadhav,Lord jagannath,33.0
Kamalaj,Lord brahama,33.0
Nitheesh,,33.0
Sammad,Joy,33.0
Parshad,A sensitive and faithful servant of God,33.0
Devvrata,Name of an ancient king,33.0
Ishtarth,One who is loved,33.0
Vishti,A wise and clever thinker,33.0
Manmatha,Cupid,33.0
Akalmash,Stainless,33.0
Jegadeesh,,33.0
Dhipin,Exciting,33.0
Rupeshwar,Lord of the form,33.0
Rajanikanta,Moon,33.0
Kirit,Crown,33.0
Rajanikanth,,33.0
Dheemanth,Wise,32.0
Sambhddha,Wise,32.0
Chanak,Father of chaanakya,32.0
Mangal,A planet,32.0
Phanishwar,King of serpents,32.0
Veerendra,Lord of courageous men,32.0
Vedatman,Lord vishnu,32.0
Sambaran,Restraint; an ancient king,32.0
Trishar,Pearl necklace,32.0
Sammath,Agreed,32.0
Anandharaj,,32.0
Parwinder,It means the power given by Gods,32.0
Vedati,One who spreads knowledge; Another name of Goddess Parvati,32.0
Mandar,A celestial tree,32.0
Tufan,Storm,32.0
Vedanga,Meaning of vedas,32.0
Manibhushan,Supreme gem,32.0
Anilatmaja,Son of anil-pavan,32.0
Indrajit,Victor over indra,32.0
Taradhish,Lord of the stars,32.0
Kirin,Poet,32.0
Yashodhar,Famous,32.0
Balendra,The child-like form of Indra,32.0
Keshto,Lord hanuman,32.0
Ramakrishna,Rama & krishna,32.0
Rochak,Tasty,32.0
Ramkumar,Lord rama,32.0
Ajaat,Unborn,32.0
Arivalagan,,32.0
Hemchander,Golden moon,32.0
Kapil Dev,Master of kapil,32.0
Anram,Continuous,32.0
Kandan,Cloud,32.0
Yadavendra,Leader of the yadavas,32.0
Cedija,The one who is the Son Of Cedi,32.0
Ravichandran,,32.0
Rajendra Prasad,,32.0
Krishnakumar,Lord krishna,32.0
Indrajeet,Conqueror,32.0
Jaigath,Victorious,32.0
Amalan,,32.0
Pramesh,Master of accurate knowledge,32.0
Awaz,Sound,32.0
Vidhyadeep,A wise man; Another name of Lord Shiva,32.0
Anbarasu,,32.0
Gopinath,,32.0
Indraditya,God of the heavens,32.0
Jalad,Giving water,32.0
Rushyashringav,A saint,32.0
Lokakriti,Creator of the world.,32.0
Pretvan,Moving along,32.0
Ashokan,One who is without Sorrow,32.0
Svayambhu,Lord brahma; vishnu; shiva,32.0
Pushpaj,Born from a flower,32.0
Pyarelal,Lord krishna,32.0
Anirudhha,Cooperative,32.0
Vikat,Of the monstrous figure. lord ganesha,32.0
Vamadatt,Blessing of Lord Shiva,32.0
Fanish,This means cosmic serpent,32.0
Amlankusum,Unfading flower,32.0
Mohajit,Who has conquered embarrasment,32.0
Ujas,First light,32.0
Bhuvaneshwar,Lord of the world,32.0
Niramitra,Son of pandava sahadeva,32.0
Dhilip,,32.0
Vajraang,Diamond bodied,32.0
Ugresh,Lord shiva,32.0
Bhoj,"Name of a poet king, meal",32.0
Vara,Gods gift,32.0
Atraiu,Great warrior,32.0
Bhoopat,Lord of the earth,32.0
Navrang,Beautiful,32.0
Mudil,Moonshine,32.0
Pann-gesh,King of serpents,32.0
Dyumani,Lord shiva,32.0
Ashcharya,Surprise,31.0
Balamani,Young jewel,31.0
Piki,Cuckoo,31.0
Nrip,King,31.0
Gurman,Heart of guru,31.0
Balravi,The early morning sun,31.0
Asit,Not white,31.0
Rajasekaran,,31.0
Rajbharath,,31.0
Upesh,One who is a leader; A king,31.0
Tarusa,Conquerer,31.0
Urvang,Mountain,31.0
Gandhaa,A sweet smelling,31.0
Turag,A thought,31.0
Bhuman,Earth,31.0
Mriganka,The moon,31.0
Vittal,One who is immovable and committed; Another name of Lord Vishnu and Lord Krishna,31.0
Kashiprasad,Blessed by lord shiva,31.0
Deenabandhav,One who cares the downtrodden,31.0
Vamaneshwar,God of the Sky; Another name of Lord Vishnu,31.0
Falguni,"Born in falgun , a hindu month ; arjun",31.0
Vijaykrishna,,31.0
Devpad,Divine feet,31.0
Ananyo,"Sole, peerless",31.0
Madhusudhana,,31.0
Prana,Spirit,31.0
Vibhut,Strong,31.0
Maji,This means boat men and is a variation of Majhi,31.0
Trambak,Lord shiva,31.0
Mukundan,,31.0
Vidyot,A flash of light,31.0
Prasiddhi,"Accomplishment , fame",31.0
Bhasin,Resplendent; brilliant,31.0
Beerud,The lucky man,31.0
Deshad,Of the nation,31.0
Liladhar,Lord vishnu,31.0
Aryavan,,31.0
Gulshan,Garden of flowers,31.0
Dehabhrt,The one who praises Shiva,31.0
Gaurikant,Husband of gauri,31.0
Dhritiman,Patient,31.0
Yadvinder,A saint of God;One who has great belief,31.0
Deepmohan,The majestic one who shows the way to his people,31.0
Lakshmanan,,31.0
Yadhokshaja,Name of lord vishnu,31.0
Vardhaman,Lord mahavir,31.0
Hemanta,,31.0
Tamkinat,Pomp,31.0
Robins,,31.0
Hemaprakash,Golden light,31.0
Apparajito,Undefeated,31.0
Romesh,,31.0
Jambavan,Name of a character found in Ramayana,31.0
Parthipan,,31.0
Chakravartee,A sovereign king,31.0
Armon,High place,31.0
Kamalan,Kamalan means One who is like a Lotus,31.0
Garjan,Thunder,31.0
Ilakiyen,"Tamil name that means, one who has literary skills",31.0
Jugnu,Fire,31.0
Jayachand,Ancient king of kannauj,31.0
Ganjan,Surpassing,31.0
Avikam,Diamond,31.0
Amitbikram,Limitless prowess,31.0
Rutajit,Conquerer of truth,31.0
Navnath,,31.0
Lalan,Nurturing,30.0
Sanjef,Victory,30.0
Rutujit,Conquerer of seasons,30.0
Idaspati,God of rain -vishnu,30.0
Priyaranjan,Beloved,30.0
Lalitmohan,Beautiful and attractive,30.0
Chakradhwaj,The one who owns the wheel,30.0
Lekhan,An author,30.0
Dehabhuj,Another name for lord shiva,30.0
Pulakesh,Joyous,30.0
Prithvijaj,King of the earth,30.0
Yogaraj,,30.0
Budhil,Learned,30.0
Vanad,Cloud,30.0
Apuroop,,30.0
Digambar,Unencumbered,30.0
Vairamani,One who is the ruler of destiny; Another name of Lord Shiva,30.0
Amitaabh,Boundless lustre,30.0
Zankrut,One who is considered auspicious; a queen,30.0
Jagatprabhu,God of the world,30.0
Padmanabhan,,30.0
Samudrasen,Lord of the ocean,30.0
Navinchandra,Same as navendu,30.0
Chandramauli,Lord shiva,30.0
Jankinath,It is another name of Lord Ram,30.0
Barathan,,30.0
Jalancala,It means a spring or a fountain,30.0
Dilber,Lover,30.0
Vajasani,Lord vishnu's son,30.0
Lokender,One of many names of Lord Shiva,30.0
Lohithaswa,Weapon of Lord Shiva,30.0
Hridaynath,Beloved,30.0
Lohajit,One who is like a diamond,30.0
Vilaas,Entertainment,30.0
Chiranjeevi,,30.0
Purushottam,Best among men,30.0
Eshwaransh,It means Lord Shiva,30.0
Ramadeep,Lord rama,30.0
Kausar,Lake of paradise,30.0
Kasinathan,,30.0
Divyanga,Divine body,30.0
Taporaj,Moon,30.0
Kamod,A raga,30.0
Aslesh,,30.0
Kampu,The one who is adorable,30.0
Asseem,It is Hindu name meaning boundless,30.0
Ranganath,Lord vishnu,30.0
Ravikanth,Whose fame is like sun,30.0
Kamraj,Cupid,30.0
Atal,Immoveable,30.0
Harisankara,,30.0
Kanhaiya,Lord krishna,30.0
Dipendu,Moon,30.0
Tana,Issue,30.0
Ashwathama,It means eternal,30.0
Rajinipati,,30.0
Ujjal,A bright personality,30.0
Rajeshwar,,30.0
Deepinder,Victorious or triumphant person,30.0
Haritbaran,Green,30.0
Yatan,,30.0
Kuvar,Fragrance,30.0
Orion,Son of fire,30.0
Ullas,Light,30.0
Narendranath,"King of kings, emperor",30.0
Kshaunish,King,30.0
Visakh,,30.0
Omveer,It means ‘valiant’,30.0
Syum,A ray,30.0
Rajagopalan,,30.0
Vajranandha,One who is loveable ;Another name of Lord Krishna,30.0
Yarzar,A mighty ruler,30.0
Heramba,Belonging to lord ganesh,30.0
Guru,"Teacher, master, priest",30.0
Vadivel,A holy and precious one; One of the names of Lord Murugan.,30.0
Nageshwaran,King of Serpants,30.0
Megh-naad,Roar of clouds,30.0
Gandharaj,King of fragrance,30.0
Manava,A youth who is precious like gold,30.0
Uddiran,Lord vishnu,30.0
Bhalendra,Lord of light,30.0
Patoj,Lotus,30.0
Bikash,,30.0
Mehtab,Moon,30.0
Makur,Mirror,30.0
Ganendra,Lord of a troop,30.0
Vedamohan,Lord krishna,30.0
Gannaath,An epithet of shiva,30.0
Udeep,Flood,29.0
Bheru,Friend,29.0
Kameswar,God of sensual desires,29.0
Ganpat,,29.0
Patakin,Holder of a banner,29.0
Yaadinder,One who remembers God,29.0
Kanwal,Lotus,29.0
Kalipada,A devotee of goddess kali,29.0
Jyotiranjan,Joyous flame,29.0
Alaguraja,,29.0
Pravan,"Bowed down, modest",29.0
Vanmaalee,An epithet of krishna,29.0
Chitrarath,The sun,29.0
Joginder,Lord shiva,29.0
Nishikaant,The moon,29.0
Yashodhan,Rich in fame,29.0
Rohtak,Sun,29.0
Angada,A son of lakshmana,29.0
Nishakar,Moon -lord of night,29.0
Rasbihari,Lord krishna,29.0
Ranuga,The person who will have a lot of gold in life,29.0
Grishm,Heat,29.0
Viral,Rare,29.0
Vilakshn,Supreme leader; Another name of Lord Vishnu,29.0
Vimridh,Lord indra,29.0
Laalamani,Ruby,29.0
Deenadayaal,Humble and merciful,29.0
Mandhatri,Prince,29.0
Vinand,Exuberant spirit; Delight and happiness,29.0
Debasis,,29.0
Dhanvantari,Doctor of gods,29.0
Gunvant,Virtuous,29.0
Lambodar,Lord ganesh,29.0
Virabhadra,Lord shiva,29.0
Dayamaiah,The one filled with kindness,29.0
Jimuta,One of 108 names of the sun god,29.0
Vishvag,Lord brahma,29.0
Eswar,,29.0
Tunava,A flute,29.0
Viskheet,,29.0
Utkarsha,Advancement,29.0
Tarani,"Boat, sun",29.0
Mallinga,Charming boy,29.0
Mallikarjuna,,29.0
Vallavan,A strong and mighty warrior,29.0
Murugan,Tamil god,29.0
Kapirath,Lord rama/arjun,29.0
Yashovardhana,,29.0
Muralikrishna,,29.0
Jiger,,29.0
Devi,Goddess,29.0
Vidhatru,Lord shiva,29.0
Jannavi,Own who lives by Ganga river,29.0
Alop,That which does not disappear,29.0
Atman,The self,29.0
Marimuthu,,29.0
Vibhaavasu,The sun,29.0
Dhananad,Pleasure of having wealth,29.0
Giri,Mount,29.0
Pramath,Horse,29.0
Champion,A warrior ; the victor,29.0
Swapan,Dream,29.0
Devilal,Son of godess,29.0
Trikay,Lord buddha,29.0
Gajendranath,Owner of gajendra,29.0
Anandan,,29.0
Gangadharan,"Talented, blessed person",29.0
Bheemesh,,29.0
Prajapati,"King, bramha",29.0
Sampada,Blessing,29.0
Bheesham,Strong,29.0
Yoganand,Delighted with meditation,29.0
Ganapathi,,29.0
Rupendra,Lord of the form,29.0
Vidyasagar,Ocean of learning,29.0
Viduraj,Enlightened and clever being,29.0
Anbarasan,,29.0
Prasath,,29.0
Amuk,Some; one or another,29.0
Manojavaya,Speed like wind,29.0
Durja,The invincible,29.0
Bhanudas,A devotee of the sun,28.0
Dheerendra,God of courage,28.0
Phanindra,Seshnag; the divine snake,28.0
Rajatshubhra,White as silver,28.0
Samudragupta,A famous gupta king,28.0
Rajendran,,28.0
Gurucharan,The feet of the guru,28.0
Kshrugal,A name of god shiva,28.0
Sandeepan,A sage,28.0
Mithila,Kingdom,28.0
Kiraat,Hunter,28.0
Jayashankar,,28.0
Varshesh,Another name of Lord Indra;One who rains blessings,28.0
Salarjung,Leader in war,28.0
Jnyaneshwar,God of wisdom,28.0
Rohitasva,Son of king harishchandra,28.0
Vilas,Coolness,28.0
Ekana,Lord vishnu,28.0
Neelanchal,Nilgiri hills,28.0
Deenabandhu,Friend of the poor,28.0
Pitambar,Lord vishnu pival,28.0
Nayakan,Hero,28.0
Vaishwaanar,Omnipresent,28.0
Paratpara,Greatest of the greats,28.0
Narendar,The Lords of Men,28.0
Kunja,Grove of trees,28.0
Banikant,He who can control his destiny,28.0
Vajranath,One who is the Lord of the clouds; Another name of Lord Indra,28.0
Fadendra,Independent person,28.0
Nagarjuna,,28.0
Vitabhay,Lord shiva; lord vishnu,28.0
Manikant,The one who shines like a jewel,28.0
Kavindra,Poet or poetess,28.0
Xhiva,One who is compassionate and full of life. Another version of Lord Shiva popular in Assam.,28.0
Jyothi Prakash,,28.0
Nivrutti,Separation from world,28.0
Tuvidyumna,Lord indra,28.0
Jyotiprakash,Splendour of the flame,28.0
Appaji,Lord venkateswara of balaji,28.0
Pushp,Flower,28.0
Yagyesh,Lord fo the sacrificial fire,28.0
Yajnarup,Lord krishna,28.0
Kamapala,Kamapala means one who is the protector of the worldly desires,28.0
Gandhik,Fragrance,28.0
Renju,,28.0
Maniyan,The one who is the gem of the family,28.0
Hemaprasad,,28.0
Hemendu,Golden moon,28.0
Jasjit,,28.0
Janendra,He who is the Lord of all his men,28.0
Wamika,God,28.0
Bhojaraja,Lord of generosity,28.0
Yudhishthir,Eldest pandava brother,28.0
Jayakumar,Victory will be his side,28.0
Ramasamy,,28.0
Nagesha,,28.0
Manorath,Desire,28.0
Jaldhar,Clouds,28.0
Rameshwar,Lord of raama,28.0
Ojes,It means briliance or glow.,28.0
Bhupal,King,28.0
Prafulla,"Pleasant, cheerful",28.0
Manilal,The person who is prosperous in his actions,28.0
Rukm,Gold,28.0
Chandranath,The moon,28.0
Gannon,The god of silence,28.0
Chandrashekhar,Lord shiva,28.0
Imaran,Having great strength,28.0
Chandran,The moon,28.0
Turanyu,Swift,28.0
Arumugam,One of the many names of Lord Muruga which signifies his six faces,28.0
Mukut,Crown,28.0
Bineesh,,28.0
Nelesha,The blue coloured God,28.0
Prachur,Abundant,28.0
Mrigendra,The lion,28.0
Dhruvaka,One who is firm and cannot be changed,28.0
Devadeva,Lord of all lords,28.0
Binoy,,28.0
Angak,Son,28.0
Bansuri,It means Flute and music.,28.0
Lipin,,28.0
Gajvadan,Name of lord ganesha,28.0
Ashwatthama,Son of dronacharya,27.0
Chaganti,Friendly person,27.0
Ariyaratna,One who is famous for his benevolent works,27.0
Uchith,The one who loves perfection,27.0
Viswas,Trust,27.0
Chaeralathan,The leader of Chera community,27.0
Loro,Great power,27.0
Arbinderpreet,He who loves Lotus,27.0
Indraneel,Emerald,27.0
Anjasa,"Guileless , deceitless",27.0
Dulal,Loved one,27.0
Phalgun,"Name of a hindu month, spring",27.0
Yasodhanandha,A graceful and compassionate soul; Another name of Lord Krishna,27.0
Induj,Mercury ( planet ),27.0
Phani,Snake,27.0
Avatar,Incarnation,27.0
Lekhak,"An author, writer",27.0
Anbuselvan,,27.0
Narmad,Bringing delight,27.0
Atmiya,One who is very pious.,27.0
Toya,Water,27.0
Miland,Bee,27.0
Phanindranath,Lord vishnu,27.0
Leelakar,One of many names of Lord Krishna,27.0
Elumalai,,27.0
Kamalnayan,With beautiful lotus-type eyes,27.0
Jogindra,Lord shiva,27.0
Amoorta,Formless,27.0
Nandadulal,A lovable individual,27.0
Ravikiran,Sun ray,27.0
Vakratund,An epithet of ganesha,27.0
Maniram,Jewel of a person,27.0
Pashupati,"Lord of animals, lord shiva",27.0
Ravinandan,Karna,27.0
Manimaran,A follower of Lord Iyyappa,27.0
Lokanetra,Eye of the world,27.0
Devadatta,God given,27.0
Ravishankar,,27.0
Vaitheeswaran,Lord of the universe; Another name of Lord Brahma,27.0
Jannanish,The man of father of good times,27.0
Wishu,A long desire,27.0
Renjith,,27.0
Chandarmouli,A follower of Lord Shiva,27.0
Aswantha,It is the tree where Buddha meditated and attained knowledge,27.0
Valaak,A crane,27.0
Amanath,Treasure,27.0
Paulraj,,27.0
Rijesh,,27.0
Bijal,Lightning,27.0
Naotau,Our new son,27.0
Narashima,,27.0
Trigya,Lord buddha,27.0
Narayana,Vishnu,27.0
Bhagwant,Fortunate,27.0
Ramashray,Lord vishnu,27.0
Banshidhar,Krishna,27.0
Nawalkishor,Lord krishna,27.0
Tyaagaraaj,A deity,27.0
Jeevanprakash,Light of life,27.0
Parminderpal,The faithful follower of the Supreme God,27.0
Lakshmibalan,Lakshmibalan is a name that implies Goddess Lakshmi,27.0
Pukhraj,Topaz,27.0
Chintak,Thinker,27.0
Virochan,The sun,27.0
Lakshmipati,Husband of lakshmi,27.0
Nartan,Dance,27.0
Chandrusekhar,One who can control the situation,27.0
Gunamay,Virtuous,27.0
Chandar,Moon,27.0
Kulvir,,27.0
Swami,Lord,27.0
Girivar,Lord krishna,27.0
Neelkanta,Lord shiva,27.0
Vibhusnu,Lord shiva,27.0
Javeed,"Stronger , smart",27.0
Viksar,Lord vishnu,27.0
Dharmendra,Lord of religion,27.0
Jawahar,Gem,27.0
Avkash,Limitless space,27.0
Barsaat,Welcome rain,27.0
Deeptendu,Bright moon,27.0
Japeth,One who chants,27.0
Chintav,,27.0
Uma Mahesh,,27.0
Japa,Chanting,27.0
Jasapal,Very famous,27.0
Umakant,Lord shiva,27.0
Krishnan,,27.0
Pratiti,Faith ; undrstanding,26.0
Yadawa,One who is supreme; Another name Of Lord Krishna,26.0
Vedbhushan,One adorned with knowledge of the vedas,26.0
Chan,A level headed individual,26.0
Devadyumna,Glory of the gods,26.0
Gavaskar,One who is authoritative,26.0
Ikjeet,It is a Sikh name that means victorious,26.0
Japan,Muttering prayers,26.0
Nirankar,With no shape -god,26.0
Garud,"The king of birds, falcon",26.0
Deenprem,He who loves the poor,26.0
Lakshmigopal,Lord vishnu,26.0
Kanaiya,Lord krishna,26.0
Taranjot,,26.0
Chanchareek,Bee,26.0
Gibin,,26.0
Prahallad,Son of hiranyakasipa,26.0
Ohm,It is a sacred sound in Hindu religion.,26.0
Pathin,Traveller,26.0
Pavalan,Skilled in literature,26.0
Rasmaru,Lord krishna,26.0
Chandrakanth,,26.0
Viji,,26.0
Nandapal,Protected by the love of Lord Krishna,26.0
Premal,Full of love,26.0
Kamalbandhu,Brother of lotus,26.0
Nandess,He who believes in tranquility,26.0
Chandrahaas,Smiling like a moon,26.0
Sanjaya,,26.0
Lingaraju,,26.0
Nissim,Unbounded,26.0
Sanabhi,Related,26.0
Thirumurugan,,26.0
Patanjali,Famous yoga philosopher,26.0
Prabu,,26.0
Veenod,Disciplined and respectful,26.0
Gavistha,It means the Abode Of Light,26.0
Pushp-mitra,An ancient ruler,26.0
Prina,Pleased,26.0
Manikumar,,26.0
Parmanand,Divine happiness,26.0
Jalendra,Lord of the water,26.0
Prannath,"Lord of life, husband",26.0
Pandiyan,,26.0
Pulastya,An ancient,26.0
Rajsekhar,,26.0
Arunkiran,One who shines like Sun rays; Radiant and bright,26.0
Jitender,,26.0
Visna,One who has a great destiny,26.0
Muraaree,Another name of lord krishna,26.0
Varindra,Lord of all,26.0
Omi,,26.0
Ganaka,One who calculates,26.0
Vikramajit,A famous king,26.0
Balwant,Strong,26.0
Vajramani,Diamond,26.0
Khagesh,God of birds (garuda ),26.0
Gurdeep,Lamp of the guru,26.0
Daspada,One of the names in Hindu mythology,26.0
Jeemutbahan,Full of life,26.0
Kranthi,,26.0
Zibnath,One who is immovable,26.0
Nirmalya,Pure,26.0
Kripal,Compassionate,26.0
Narottam,Best among men,26.0
Devender,,26.0
Venavir,Lord shiva's son,26.0
Bhasker,,26.0
Khajit,Lord buddha,26.0
Vasuroop,Lord shiva,26.0
Lambodhar,Lord ganesh,26.0
Peetambar,Yellow robed,26.0
Taruntapan,Morning sun,26.0
Muni,Village god,26.0
Banister,"A variation of the name Bannister and mean one who looks after his bath area. Also, it is an English occupation of those who weaves baskets.",26.0
Utpal,Burst open,26.0
Vitthal,Lord vishnu,26.0
Tirthayaad,Lord krishna,26.0
Jnyandeep,Light of knowledge,26.0
Vidhyadhar,Full of knowledge,26.0
Vedeshwar,Wisdom of the Vedas,26.0
Jayapal,"King, lord vishnu, lord bramha",26.0
Kewal,Only,26.0
Nagarajan,,26.0
Laloo,Indian name that means innocent,26.0
Jusal,Pari,25.0
Yatiyasa,Silver,25.0
Vighnaraaj,An epithet of ganesha,25.0
Yatindra,Lord indra,25.0
Ganji,An analytical person,25.0
Ravishu,Cupid,25.0
Parvateshwar,"God of mountains, himalaya",25.0
Japaap,Keeping God in his thoughts always,25.0
Durgaprasad,,25.0
Bhadrashree,Sandalwood tree,25.0
Bhagavaan,The lord,25.0
Yugantar,,25.0
Nirajit,Illuminated,25.0
Yoganidra,Meditation,25.0
Ashoka,,25.0
Vaninadh,Husband of saraswati,25.0
Varadraj,Lord vishnu,25.0
Vighnajit,Lord ganesh,25.0
Yamahil,Lord vishnu,25.0
Ilamathi,Brave Young Woman,25.0
Yamajith,Another name for shiva,25.0
Indiresh,This is another name for Lord Vishnu,25.0
Narad,"Indian saint, devotee of narayan",25.0
Yudhisthir,Firm in battle,25.0
Chandrasekhar,One of the names of Lord Shiva,25.0
Yamal,One of two twins,25.0
Janakidas,Servant of janaki,25.0
Dharmadev,Lord of religion,25.0
Nateshwar,God of drama ( lord shiva),25.0
Rosan,,25.0
Lakshmikanthan,It is a a name that is used to denote Lord Vishnu.,25.0
Devajyoti,Brightness of the lord,25.0
Gajpati,"Master of elephant, ganesha",25.0
Gavesin,A person on the search for something,25.0
Manivel,,25.0
Jankiram,One of the many names of Lord Rama,25.0
Karmjit,Winner over obstacles,25.0
Thangaraj,,25.0
Kireet,Crown,25.0
Bhudev,Lord of the earth,25.0
Rajshekar,,25.0
Balvindra,Strong,25.0
Baskaran,,25.0
Poornachandra,Full moon,25.0
Kartikeyan,,25.0
Balarama,,25.0
Poornanand,Complete joy,25.0
Karunakar,Merciful,25.0
Vijul,A silk-cotton tree,25.0
Pavansut,"Son of wind (bhim, hanuman)",25.0
Nikunja,Enchanting,25.0
Vitaharya,Lord krishna,25.0
Vanadev,Lord of the forest,25.0
Ramdas,Devotee (a servant) of rama,25.0
Vinetra,One who is the leading light,25.0
Manikaant,The blue jewel,25.0
Neelanjan,Blue,25.0
Vendhan,One who is the Leading light,25.0
Anjor,Bright,25.0
Ramachandran,,25.0
Vivekanandhan,,25.0
Vasistha,Name of a sage,25.0
Kularanjan,Star of family,25.0
Ulhas,A source of happiness,25.0
